,resultId,grid,positionOrder,fastestLap,fastestLapTime,fastestLapSpeed,surname,status,year,name_x,name_y
2089,20541,5,3,50.0,01:33.0,228.156,Rosberg,Finished,2010,British Grand Prix,Mercedes
2090,20547,10,9,47.0,01:34.2,225.203,Schumacher,Finished,2010,British Grand Prix,Mercedes
2091,20616,14,6,31.0,01:51.7,225.757,Rosberg,Finished,2010,Belgian Grand Prix,Mercedes
2092,20617,21,7,32.0,01:51.9,225.301,Schumacher,Finished,2010,Belgian Grand Prix,Mercedes
2093,20688,10,6,52.0,01:34.9,220.395,Schumacher,Finished,2010,Japanese Grand Prix,Mercedes
2094,20710,9,4,43.0,01:51.8,180.748,Schumacher,Finished,2010,Korean Grand Prix,Mercedes
2095,20736,13,6,65.0,01:14.2,209.107,Rosberg,Finished,2010,Brazilian Grand Prix,Mercedes
2096,20737,8,7,71.0,01:15.2,206.229,Schumacher,Finished,2010,Brazilian Grand Prix,Mercedes
2097,20758,9,4,52.0,01:41.7,196.58,Rosberg,Finished,2010,Abu Dhabi Grand Prix,Mercedes
2098,20809,11,9,45.0,01:42.5,194.698,Schumacher,Finished,2011,Malaysian Grand Prix,Mercedes
2099,20853,3,5,47.0,01:30.6,212.169,Rosberg,Finished,2011,Turkish Grand Prix,Mercedes
2100,20860,8,12,47.0,01:31.2,210.819,Schumacher,Finished,2011,Turkish Grand Prix,Mercedes
2101,20950,7,7,53.0,01:43.6,188.215,Rosberg,Finished,2011,European Grand Prix,Mercedes
2102,20973,9,6,32.0,01:37.1,218.47,Rosberg,Finished,2011,British Grand Prix,Mercedes
2103,20976,13,9,34.0,01:37.0,218.558,Schumacher,Finished,2011,British Grand Prix,Mercedes
2104,21068,8,5,46.0,01:27.4,238.607,Schumacher,Finished,2011,Italian Grand Prix,Mercedes
2105,21121,23,10,50.0,01:36.6,216.378,Rosberg,Finished,2011,Japanese Grand Prix,Mercedes
2106,21117,8,6,53.0,01:37.9,213.501,Schumacher,Finished,2011,Japanese Grand Prix,Mercedes
2107,21143,7,8,49.0,01:41.8,198.624,Rosberg,Finished,2011,Korean Grand Prix,Mercedes
2108,21165,7,6,59.0,01:28.6,208.239,Rosberg,Finished,2011,Indian Grand Prix,Mercedes
2109,21164,11,5,48.0,01:28.5,208.359,Schumacher,Finished,2011,Indian Grand Prix,Mercedes
2110,21189,7,6,55.0,01:44.0,192.266,Rosberg,Finished,2011,Abu Dhabi Grand Prix,Mercedes
2111,21190,8,7,48.0,01:44.9,190.575,Schumacher,Finished,2011,Abu Dhabi Grand Prix,Mercedes
2112,21243,7,12,53.0,01:30.9,209.948,Rosberg,Finished,2012,Australian Grand Prix,Mercedes
2113,21268,7,13,51.0,01:41.9,195.898,Rosberg,Finished,2012,Malaysian Grand Prix,Mercedes
2114,21265,3,10,53.0,01:41.8,196.096,Schumacher,Finished,2012,Malaysian Grand Prix,Mercedes
2115,21280,1,1,40.0,01:41.0,194.356,Rosberg,Finished,2012,Chinese Grand Prix,Mercedes
2116,21308,5,5,41.0,01:38.1,198.646,Rosberg,Finished,2012,Bahrain Grand Prix,Mercedes
2117,21313,22,10,39.0,01:38.1,198.548,Schumacher,Finished,2012,Bahrain Grand Prix,Mercedes
2118,21334,6,7,45.0,01:28.1,190.107,Rosberg,Finished,2012,Spanish Grand Prix,Mercedes
2119,21353,2,2,46.0,01:19.0,152.246,Rosberg,Finished,2012,Monaco Grand Prix,Mercedes
2120,21381,5,6,67.0,01:17.1,203.732,Rosberg,Finished,2012,Canadian Grand Prix,Mercedes
2121,21438,11,15,49.0,01:35.7,221.489,Rosberg,Finished,2012,British Grand Prix,Mercedes
2122,21430,3,7,52.0,01:35.2,222.789,Schumacher,Finished,2012,British Grand Prix,Mercedes
2123,21481,13,10,58.0,01:25.8,183.753,Rosberg,Finished,2012,Hungarian Grand Prix,Mercedes
2124,21526,6,7,53.0,01:27.2,239.053,Rosberg,Finished,2012,Italian Grand Prix,Mercedes
2125,21525,4,6,51.0,01:27.7,237.748,Schumacher,Finished,2012,Italian Grand Prix,Mercedes
2126,21578,23,11,43.0,01:36.9,215.646,Schumacher,Finished,2012,Japanese Grand Prix,Mercedes
2127,21604,10,13,49.0,01:43.2,195.902,Schumacher,Finished,2012,Korean Grand Prix,Mercedes
2128,21626,10,11,59.0,01:29.5,206.163,Rosberg,Finished,2012,Indian Grand Prix,Mercedes
2129,21676,17,13,51.0,01:40.4,197.622,Rosberg,Finished,2012,United States Grand Prix,Mercedes
2130,21716,3,5,45.0,01:29.8,212.689,Hamilton,Finished,2013,Australian Grand Prix,Mercedes
2131,21736,4,3,32.0,01:41.0,197.57,Hamilton,Finished,2013,Malaysian Grand Prix,Mercedes
2132,21737,6,4,44.0,01:40.8,198.052,Rosberg,Finished,2013,Malaysian Grand Prix,Mercedes
2133,21758,1,3,50.0,01:40.0,196.273,Hamilton,Finished,2013,Chinese Grand Prix,Mercedes
2134,21782,9,5,48.0,01:38.2,198.395,Hamilton,Finished,2013,Bahrain Grand Prix,Mercedes
2135,21786,1,9,48.0,01:37.6,199.647,Rosberg,Finished,2013,Bahrain Grand Prix,Mercedes
2136,21825,2,4,76.0,01:18.1,153.891,Hamilton,Finished,2013,Monaco Grand Prix,Mercedes
2137,21822,1,1,74.0,01:18.3,153.51,Rosberg,Finished,2013,Monaco Grand Prix,Mercedes
2138,21846,2,3,69.0,01:16.4,205.615,Hamilton,Finished,2013,Canadian Grand Prix,Mercedes
2139,21848,4,5,70.0,01:16.5,205.132,Rosberg,Finished,2013,Canadian Grand Prix,Mercedes
2140,21869,1,4,51.0,01:34.2,225.231,Hamilton,Finished,2013,British Grand Prix,Mercedes
2141,21866,2,1,50.0,01:33.5,226.744,Rosberg,Finished,2013,British Grand Prix,Mercedes
2142,21892,1,5,57.0,01:34.2,196.83,Hamilton,Finished,2013,German Grand Prix,Mercedes
2143,21896,11,9,55.0,01:34.2,196.778,Rosberg,Finished,2013,German Grand Prix,Mercedes
2144,21910,1,1,69.0,01:24.6,186.322,Hamilton,Finished,2013,Hungarian Grand Prix,Mercedes
2145,21934,1,3,39.0,01:51.6,225.943,Hamilton,Finished,2013,Belgian Grand Prix,Mercedes
2146,21935,4,4,39.0,01:51.6,225.971,Rosberg,Finished,2013,Belgian Grand Prix,Mercedes
2147,21962,12,9,51.0,01:25.8,242.924,Hamilton,Finished,2013,Italian Grand Prix,Mercedes
2148,21959,6,6,50.0,01:26.5,241.095,Rosberg,Finished,2013,Italian Grand Prix,Mercedes
2149,21980,5,5,59.0,01:49.9,165.89,Hamilton,Finished,2013,Singapore Grand Prix,Mercedes
2150,21979,2,4,51.0,01:50.4,165.233,Rosberg,Finished,2013,Singapore Grand Prix,Mercedes
2151,22002,2,5,53.0,01:42.5,197.134,Hamilton,Finished,2013,Korean Grand Prix,Mercedes
2152,22004,4,7,54.0,01:42.5,197.265,Rosberg,Finished,2013,Korean Grand Prix,Mercedes
2153,22047,3,6,53.0,01:29.1,207.182,Hamilton,Finished,2013,Indian Grand Prix,Mercedes
2154,22043,2,2,49.0,01:28.8,207.732,Rosberg,Finished,2013,Indian Grand Prix,Mercedes
2155,22070,4,7,47.0,01:45.5,189.586,Hamilton,Finished,2013,Abu Dhabi Grand Prix,Mercedes
2156,22066,3,3,51.0,01:44.5,191.41,Rosberg,Finished,2013,Abu Dhabi Grand Prix,Mercedes
2157,22089,5,4,50.0,01:40.8,196.857,Hamilton,Finished,2013,United States Grand Prix,Mercedes
2158,22094,12,9,51.0,01:41.1,196.244,Rosberg,Finished,2013,United States Grand Prix,Mercedes
2159,22116,5,9,51.0,01:16.7,202.268,Hamilton,Finished,2013,Brazilian Grand Prix,Mercedes
2160,22112,2,5,60.0,01:16.4,202.93,Rosberg,Finished,2013,Brazilian Grand Prix,Mercedes
2161,22152,1,1,53.0,01:43.1,193.611,Hamilton,Finished,2014,Malaysian Grand Prix,Mercedes
2162,22153,3,2,55.0,01:44.0,191.946,Rosberg,Finished,2014,Malaysian Grand Prix,Mercedes
2163,22174,2,1,49.0,01:37.1,200.634,Hamilton,Finished,2014,Bahrain Grand Prix,Mercedes
2164,22175,1,2,49.0,01:37.0,200.816,Rosberg,Finished,2014,Bahrain Grand Prix,Mercedes
2165,22196,1,1,42.0,01:41.2,193.916,Hamilton,Finished,2014,Chinese Grand Prix,Mercedes
2166,22197,4,2,39.0,01:40.4,195.45,Rosberg,Finished,2014,Chinese Grand Prix,Mercedes
2167,22218,1,1,54.0,01:29.5,187.275,Hamilton,Finished,2014,Spanish Grand Prix,Mercedes
2168,22219,2,2,51.0,01:29.2,187.794,Rosberg,Finished,2014,Spanish Grand Prix,Mercedes
2169,22241,2,2,34.0,01:19.4,151.51,Hamilton,Finished,2014,Monaco Grand Prix,Mercedes
2170,22240,1,1,33.0,01:19.4,151.388,Rosberg,Finished,2014,Monaco Grand Prix,Mercedes
2171,22285,9,2,41.0,01:12.2,215.65,Hamilton,Finished,2014,Austrian Grand Prix,Mercedes
2172,22284,3,1,50.0,01:12.6,214.518,Rosberg,Finished,2014,Austrian Grand Prix,Mercedes
2173,22306,6,1,26.0,01:37.2,218.239,Hamilton,Finished,2014,British Grand Prix,Mercedes
2174,22330,20,3,53.0,01:19.9,206.066,Hamilton,Finished,2014,German Grand Prix,Mercedes
2175,22328,1,1,67.0,01:21.3,202.543,Rosberg,Finished,2014,German Grand Prix,Mercedes
2176,22352,22,3,36.0,01:27.4,180.494,Hamilton,Finished,2014,Hungarian Grand Prix,Mercedes
2177,22353,1,4,64.0,01:25.7,183.981,Rosberg,Finished,2014,Hungarian Grand Prix,Mercedes
2178,22395,1,1,29.0,01:28.0,236.975,Hamilton,Finished,2014,Italian Grand Prix,Mercedes
2179,22396,2,2,51.0,01:28.2,236.432,Rosberg,Finished,2014,Italian Grand Prix,Mercedes
2180,22417,1,1,39.0,01:50.4,165.137,Hamilton,Finished,2014,Singapore Grand Prix,Mercedes
2181,22439,2,1,39.0,01:51.6,187.322,Hamilton,Finished,2014,Japanese Grand Prix,Mercedes
2182,22440,1,2,15.0,01:52.6,185.739,Rosberg,Finished,2014,Japanese Grand Prix,Mercedes
2183,22461,1,1,48.0,01:41.6,207.2,Hamilton,Finished,2014,Russian Grand Prix,Mercedes
2184,22462,2,2,52.0,01:41.4,207.703,Rosberg,Finished,2014,Russian Grand Prix,Mercedes
2185,22482,2,1,49.0,01:41.9,194.712,Hamilton,Finished,2014,United States Grand Prix,Mercedes
2186,22483,1,2,48.0,01:41.9,194.706,Rosberg,Finished,2014,United States Grand Prix,Mercedes
2187,22501,2,2,62.0,01:13.6,210.895,Hamilton,Finished,2014,Brazilian Grand Prix,Mercedes
2188,22500,1,1,62.0,01:13.6,210.711,Rosberg,Finished,2014,Brazilian Grand Prix,Mercedes
2189,22518,2,1,49.0,01:45.6,189.342,Hamilton,Finished,2014,Abu Dhabi Grand Prix,Mercedes
2190,22538,1,1,50.0,01:30.9,209.915,Hamilton,Finished,2015,Australian Grand Prix,Mercedes
2191,22539,2,2,47.0,01:31.1,209.577,Rosberg,Finished,2015,Australian Grand Prix,Mercedes
2192,22557,1,2,45.0,01:43.1,193.501,Hamilton,Finished,2015,Malaysian Grand Prix,Mercedes
2193,22558,3,3,43.0,01:42.1,195.516,Rosberg,Finished,2015,Malaysian Grand Prix,Mercedes
2194,22576,1,1,31.0,01:42.2,191.996,Hamilton,Finished,2015,Chinese Grand Prix,Mercedes
2195,22577,2,2,39.0,01:42.6,191.328,Rosberg,Finished,2015,Chinese Grand Prix,Mercedes
2196,22596,1,1,38.0,01:37.9,199.098,Hamilton,Finished,2015,Bahrain Grand Prix,Mercedes
2197,22598,3,3,36.0,01:37.3,200.184,Rosberg,Finished,2015,Bahrain Grand Prix,Mercedes
2198,22617,2,2,54.0,01:28.3,189.849,Hamilton,Finished,2015,Spanish Grand Prix,Mercedes
2199,22616,1,1,53.0,01:29.1,188.061,Rosberg,Finished,2015,Spanish Grand Prix,Mercedes
2200,22638,1,3,42.0,01:18.7,152.692,Hamilton,Finished,2015,Monaco Grand Prix,Mercedes
2201,22636,2,1,76.0,01:18.6,152.841,Rosberg,Finished,2015,Monaco Grand Prix,Mercedes
2202,22656,1,1,64.0,01:17.5,202.648,Hamilton,Finished,2015,Canadian Grand Prix,Mercedes
2203,22657,2,2,63.0,01:17.6,202.218,Rosberg,Finished,2015,Canadian Grand Prix,Mercedes
2204,22677,1,2,60.0,01:11.5,217.888,Hamilton,Finished,2015,Austrian Grand Prix,Mercedes
2205,22676,2,1,35.0,01:11.2,218.622,Rosberg,Finished,2015,Austrian Grand Prix,Mercedes
2206,22696,1,1,29.0,01:37.1,218.425,Hamilton,Finished,2015,British Grand Prix,Mercedes
2207,22697,2,2,24.0,01:37.4,217.73,Rosberg,Finished,2015,British Grand Prix,Mercedes
2208,22721,1,6,68.0,01:25.7,183.974,Hamilton,Finished,2015,Hungarian Grand Prix,Mercedes
2209,22723,2,8,68.0,01:25.1,185.223,Rosberg,Finished,2015,Hungarian Grand Prix,Mercedes
2210,22736,1,1,34.0,01:52.5,224.12,Hamilton,Finished,2015,Belgian Grand Prix,Mercedes
2211,22737,2,2,34.0,01:52.4,224.295,Rosberg,Finished,2015,Belgian Grand Prix,Mercedes
2212,22756,1,1,48.0,01:26.7,240.617,Hamilton,Finished,2015,Italian Grand Prix,Mercedes
2213,22816,2,1,44.0,01:40.6,209.328,Hamilton,Finished,2015,Russian Grand Prix,Mercedes
2214,22837,2,1,48.0,01:40.7,197.014,Hamilton,Finished,2015,United States Grand Prix,Mercedes
2215,22838,1,2,49.0,01:40.7,197.154,Rosberg,Finished,2015,United States Grand Prix,Mercedes
2216,22858,2,2,67.0,01:20.7,191.945,Hamilton,Finished,2015,Mexican Grand Prix,Mercedes
2217,22857,1,1,67.0,01:20.5,192.426,Rosberg,Finished,2015,Mexican Grand Prix,Mercedes
2218,22878,2,2,51.0,01:14.8,207.296,Hamilton,Finished,2015,Brazilian Grand Prix,Mercedes
2219,22877,1,1,57.0,01:15.0,206.95,Rosberg,Finished,2015,Brazilian Grand Prix,Mercedes
2220,22898,2,2,44.0,01:44.5,191.302,Hamilton,Finished,2015,Abu Dhabi Grand Prix,Mercedes
2221,22897,1,1,37.0,01:45.4,189.779,Rosberg,Finished,2015,Abu Dhabi Grand Prix,Mercedes
2222,22918,1,2,48.0,01:30.6,210.608,Hamilton,Finished,2016,Australian Grand Prix,Mercedes
2223,22917,2,1,21.0,01:30.6,210.815,Rosberg,Finished,2016,Australian Grand Prix,Mercedes
2224,22941,1,3,43.0,01:34.7,205.785,Hamilton,Finished,2016,Bahrain Grand Prix,Mercedes
2225,22939,2,1,41.0,01:34.5,206.21,Rosberg,Finished,2016,Bahrain Grand Prix,Mercedes
2226,22967,22,7,32.0,01:40.7,194.945,Hamilton,Finished,2016,Chinese Grand Prix,Mercedes
2227,22961,1,1,38.0,01:40.4,195.419,Rosberg,Finished,2016,Chinese Grand Prix,Mercedes
2228,22984,10,2,36.0,01:40.3,209.969,Hamilton,Finished,2016,Russian Grand Prix,Mercedes
2229,22983,1,1,52.0,01:39.1,212.452,Rosberg,Finished,2016,Russian Grand Prix,Mercedes
2230,23027,3,1,71.0,01:17.9,154.135,Hamilton,Finished,2016,Monaco Grand Prix,Mercedes
2231,23033,2,7,74.0,01:18.8,152.523,Rosberg,Finished,2016,Monaco Grand Prix,Mercedes
2232,23049,1,1,68.0,01:16.0,206.625,Hamilton,Finished,2016,Canadian Grand Prix,Mercedes
2233,23053,2,5,60.0,01:15.6,207.669,Rosberg,Finished,2016,Canadian Grand Prix,Mercedes
2234,23075,10,5,42.0,01:46.8,202.306,Hamilton,Finished,2016,European Grand Prix,Mercedes
2235,23071,1,1,48.0,01:46.5,202.946,Rosberg,Finished,2016,European Grand Prix,Mercedes
2236,23093,1,1,67.0,01:08.4,227.647,Hamilton,Finished,2016,Austrian Grand Prix,Mercedes
2237,23096,6,4,66.0,01:08.5,227.381,Rosberg,Finished,2016,Austrian Grand Prix,Mercedes
2238,23115,1,1,45.0,01:35.8,221.44,Hamilton,Finished,2016,British Grand Prix,Mercedes
2239,23117,2,3,44.0,01:35.5,221.957,Rosberg,Finished,2016,British Grand Prix,Mercedes
2240,23137,2,1,69.0,01:23.8,188.095,Hamilton,Finished,2016,Hungarian Grand Prix,Mercedes
2241,23138,1,2,60.0,01:23.7,188.497,Rosberg,Finished,2016,Hungarian Grand Prix,Mercedes
2242,23159,2,1,52.0,01:18.7,209.107,Hamilton,Finished,2016,German Grand Prix,Mercedes
2243,23162,1,4,51.0,01:19.1,208.114,Rosberg,Finished,2016,German Grand Prix,Mercedes
2244,23183,21,3,40.0,01:51.6,225.969,Hamilton,Finished,2016,Belgian Grand Prix,Mercedes
2245,23181,1,1,11.0,01:51.7,225.64,Rosberg,Finished,2016,Belgian Grand Prix,Mercedes
2246,23204,1,2,27.0,01:26.3,241.646,Hamilton,Finished,2016,Italian Grand Prix,Mercedes
2247,23203,2,1,26.0,01:26.6,240.82,Rosberg,Finished,2016,Italian Grand Prix,Mercedes
2248,23227,3,3,52.0,01:47.8,169.221,Hamilton,Finished,2016,Singapore Grand Prix,Mercedes
2249,23225,1,1,38.0,01:50.3,165.318,Rosberg,Finished,2016,Singapore Grand Prix,Mercedes
2250,23271,2,3,36.0,01:35.2,219.703,Hamilton,Finished,2016,Japanese Grand Prix,Mercedes
2251,23269,1,1,31.0,01:36.0,217.651,Rosberg,Finished,2016,Japanese Grand Prix,Mercedes
2252,23291,1,1,45.0,01:42.4,193.842,Hamilton,Finished,2016,United States Grand Prix,Mercedes
2253,23292,2,2,34.0,01:41.9,194.773,Rosberg,Finished,2016,United States Grand Prix,Mercedes
2254,23313,1,1,66.0,01:22.6,187.592,Hamilton,Finished,2016,Mexican Grand Prix,Mercedes
2255,23314,2,2,43.0,01:22.8,187.148,Rosberg,Finished,2016,Mexican Grand Prix,Mercedes
2256,23335,1,1,44.0,01:25.6,181.137,Hamilton,Finished,2016,Brazilian Grand Prix,Mercedes
2257,23336,2,2,47.0,01:26.2,179.912,Rosberg,Finished,2016,Brazilian Grand Prix,Mercedes
2258,23357,1,1,37.0,01:45.1,190.174,Hamilton,Finished,2016,Abu Dhabi Grand Prix,Mercedes
2259,23358,2,2,33.0,01:45.3,189.95,Rosberg,Finished,2016,Abu Dhabi Grand Prix,Mercedes
2260,23380,1,2,44.0,01:27.0,219.351,Hamilton,Finished,2017,Australian Grand Prix,Mercedes
2261,23381,3,3,56.0,01:26.6,220.465,Bottas,Finished,2017,Australian Grand Prix,Mercedes
2262,23399,1,1,44.0,01:35.4,205.745,Hamilton,Finished,2017,Chinese Grand Prix,Mercedes
2263,23404,3,6,41.0,01:35.8,204.734,Bottas,Finished,2017,Chinese Grand Prix,Mercedes
2264,23420,2,2,46.0,01:32.8,209.952,Hamilton,Finished,2017,Bahrain Grand Prix,Mercedes
2265,23421,1,3,33.0,01:34.1,207.076,Bottas,Finished,2017,Bahrain Grand Prix,Mercedes
2266,23442,4,4,18.0,01:38.4,213.955,Hamilton,Finished,2017,Russian Grand Prix,Mercedes
2267,23439,3,1,49.0,01:37.4,216.221,Bottas,Finished,2017,Russian Grand Prix,Mercedes
2268,23459,1,1,64.0,01:23.6,200.471,Hamilton,Finished,2017,Spanish Grand Prix,Mercedes
2269,23485,13,7,54.0,01:15.8,158.433,Hamilton,Finished,2017,Monaco Grand Prix,Mercedes
2270,23482,3,4,22.0,01:16.4,157.16,Bottas,Finished,2017,Monaco Grand Prix,Mercedes
2271,23499,1,1,64.0,01:14.6,210.588,Hamilton,Finished,2017,Canadian Grand Prix,Mercedes
2272,23500,3,2,65.0,01:15.9,206.862,Bottas,Finished,2017,Canadian Grand Prix,Mercedes
2273,23523,1,5,46.0,01:43.5,208.862,Hamilton,Finished,2017,Azerbaijan Grand Prix,Mercedes
2274,23520,2,2,51.0,01:43.9,207.946,Bottas,Finished,2017,Azerbaijan Grand Prix,Mercedes
2275,23545,8,4,69.0,01:07.4,230.597,Hamilton,Finished,2017,Austrian Grand Prix,Mercedes
2276,23542,1,1,51.0,01:07.8,229.115,Bottas,Finished,2017,Austrian Grand Prix,Mercedes
2277,23562,1,1,48.0,01:30.6,234.025,Hamilton,Finished,2017,British Grand Prix,Mercedes
2278,23563,9,2,46.0,01:30.9,233.294,Bottas,Finished,2017,British Grand Prix,Mercedes
2279,23585,4,4,66.0,01:20.8,195.149,Hamilton,Finished,2017,Hungarian Grand Prix,Mercedes
2280,23584,3,3,68.0,01:21.2,194.198,Bottas,Finished,2017,Hungarian Grand Prix,Mercedes
2281,23602,1,1,35.0,01:46.6,236.526,Hamilton,Finished,2017,Belgian Grand Prix,Mercedes
2282,23606,3,5,37.0,01:47.7,234.071,Bottas,Finished,2017,Belgian Grand Prix,Mercedes
2283,23622,1,1,50.0,01:23.5,249.793,Hamilton,Finished,2017,Italian Grand Prix,Mercedes
2284,23623,4,2,53.0,01:23.5,249.095,Bottas,Finished,2017,Italian Grand Prix,Mercedes
2285,23642,5,1,55.0,01:45.0,173.643,Hamilton,Finished,2017,Singapore Grand Prix,Mercedes
2286,23644,6,3,54.0,01:45.4,172.989,Bottas,Finished,2017,Singapore Grand Prix,Mercedes
2287,23663,1,2,48.0,01:34.5,211.269,Hamilton,Finished,2017,Malaysian Grand Prix,Mercedes
2288,23666,5,5,44.0,01:35.3,209.424,Bottas,Finished,2017,Malaysian Grand Prix,Mercedes
2289,23682,1,1,43.0,01:33.8,222.917,Hamilton,Finished,2017,Japanese Grand Prix,Mercedes
2290,23685,6,4,50.0,01:33.1,224.439,Bottas,Finished,2017,Japanese Grand Prix,Mercedes
2291,23702,1,1,48.0,01:38.8,200.927,Hamilton,Finished,2017,United States Grand Prix,Mercedes
2292,23706,3,5,54.0,01:37.8,203.001,Bottas,Finished,2017,United States Grand Prix,Mercedes
2293,23745,20,4,63.0,01:11.8,215.914,Hamilton,Finished,2017,Brazilian Grand Prix,Mercedes
2294,23743,1,2,58.0,01:12.5,214.064,Bottas,Finished,2017,Brazilian Grand Prix,Mercedes
2295,23763,2,2,51.0,01:41.5,197.041,Hamilton,Finished,2017,Abu Dhabi Grand Prix,Mercedes
2296,23762,1,1,52.0,01:40.7,198.652,Bottas,Finished,2017,Abu Dhabi Grand Prix,Mercedes
2297,20639,7,5,52.0,01:24.5,246.828,Rosberg,Finished,2010,Italian Grand Prix,Mercedes
2298,20643,12,9,49.0,01:24.9,245.503,Schumacher,Finished,2010,Italian Grand Prix,Mercedes
2299,20663,7,5,55.0,01:50.1,165.837,Rosberg,Finished,2010,Singapore Grand Prix,Mercedes
2300,20930,6,11,69.0,01:20.1,196.07,Rosberg,Finished,2011,Canadian Grand Prix,Mercedes
2301,20923,8,4,70.0,01:19.1,198.382,Schumacher,Finished,2011,Canadian Grand Prix,Mercedes
2302,21045,5,6,39.0,01:52.3,224.601,Rosberg,Finished,2011,Belgian Grand Prix,Mercedes
2303,21044,24,5,34.0,01:51.1,226.876,Schumacher,Finished,2011,Belgian Grand Prix,Mercedes
2304,21405,6,6,54.0,01:42.2,190.953,Rosberg,Finished,2012,European Grand Prix,Mercedes
2305,21402,12,3,43.0,01:43.1,189.22,Schumacher,Finished,2012,European Grand Prix,Mercedes
2306,21457,21,10,59.0,01:19.1,208.158,Rosberg,Finished,2012,German Grand Prix,Mercedes
2307,21454,3,7,57.0,01:18.7,209.163,Schumacher,Finished,2012,German Grand Prix,Mercedes
2308,21506,23,11,39.0,01:53.1,222.992,Rosberg,Finished,2012,Belgian Grand Prix,Mercedes
2309,21502,13,7,37.0,01:53.5,222.139,Schumacher,Finished,2012,Belgian Grand Prix,Mercedes
2310,21548,10,5,55.0,01:53.9,160.344,Rosberg,Finished,2012,Singapore Grand Prix,Mercedes
2311,21805,1,6,56.0,01:27.6,191.321,Rosberg,Finished,2013,Spanish Grand Prix,Mercedes
2312,22027,6,8,46.0,01:34.7,220.868,Rosberg,Finished,2013,Japanese Grand Prix,Mercedes
2313,22130,3,1,19.0,01:32.5,206.436,Rosberg,Finished,2014,Australian Grand Prix,Mercedes
2314,22263,1,2,33.0,01:18.9,199.028,Rosberg,Finished,2014,Canadian Grand Prix,Mercedes
2315,22374,1,2,36.0,01:50.5,228.161,Rosberg,Finished,2014,Belgian Grand Prix,Mercedes
2316,22779,6,4,50.0,01:50.9,164.368,Rosberg,Finished,2015,Singapore Grand Prix,Mercedes
2317,23249,2,3,44.0,01:36.4,206.948,Rosberg,Finished,2016,Malaysian Grand Prix,Mercedes
2318,20422,6,4,64.0,01:25.5,195.933,Schumacher,Finished,2010,Spanish Grand Prix,Mercedes
2319,21650,13,11,51.0,01:45.2,190.015,Schumacher,Finished,2012,Abu Dhabi Grand Prix,Mercedes
2320,21694,13,7,37.0,01:20.2,193.522,Schumacher,Finished,2012,Brazilian Grand Prix,Mercedes
2321,23723,4,2,70.0,01:19.4,195.207,Bottas,Finished,2017,Mexican Grand Prix,Mercedes
2322,20358,14,12,54.0,01:30.6,210.745,de la Rosa,Finished,2010,Australian Grand Prix,Sauber
2323,20477,13,11,50.0,01:30.4,212.525,de la Rosa,Finished,2010,Turkish Grand Prix,Sauber
2324,20476,10,10,42.0,01:30.9,211.426,Kobayashi,Finished,2010,Turkish Grand Prix,Sauber
2325,20526,16,12,56.0,01:40.4,194.248,de la Rosa,Finished,2010,European Grand Prix,Sauber
2326,20521,18,7,57.0,01:39.5,196.03,Kobayashi,Finished,2010,European Grand Prix,Sauber
2327,20544,12,6,52.0,01:33.6,226.678,Kobayashi,Finished,2010,British Grand Prix,Sauber
2328,20621,24,11,31.0,01:52.5,224.054,de la Rosa,Finished,2010,Belgian Grand Prix,Sauber
2329,20618,17,8,29.0,01:51.7,225.634,Kobayashi,Finished,2010,Belgian Grand Prix,Sauber
2330,20690,11,8,52.0,01:35.5,218.854,Heidfeld,Finished,2010,Japanese Grand Prix,Sauber
2331,20689,14,7,50.0,01:34.5,221.251,Kobayashi,Finished,2010,Japanese Grand Prix,Sauber
2332,20715,13,9,42.0,01:53.3,178.469,Heidfeld,Finished,2010,Korean Grand Prix,Sauber
2333,20714,12,8,42.0,01:53.1,178.748,Kobayashi,Finished,2010,Korean Grand Prix,Sauber
2334,20765,14,11,52.0,01:42.7,194.738,Heidfeld,Finished,2010,Abu Dhabi Grand Prix,Sauber
2335,20768,12,14,53.0,01:42.7,194.624,Kobayashi,Finished,2010,Abu Dhabi Grand Prix,Sauber
2336,20807,10,7,39.0,01:42.1,195.453,Kobayashi,Finished,2011,Malaysian Grand Prix,Sauber
2337,20858,24,10,45.0,01:31.0,211.085,Kobayashi,Finished,2011,Turkish Grand Prix,Sauber
2338,20901,12,5,76.0,01:18.3,153.547,Kobayashi,Finished,2011,Monaco Grand Prix,Sauber
2339,20974,12,7,35.0,01:36.7,219.413,PÌ©rez,Finished,2011,British Grand Prix,Sauber
2340,21124,7,13,44.0,01:39.7,209.63,Kobayashi,Finished,2011,Japanese Grand Prix,Sauber
2341,21119,17,8,39.0,01:36.6,216.479,PÌ©rez,Finished,2011,Japanese Grand Prix,Sauber
2342,21237,13,6,55.0,01:30.6,210.668,Kobayashi,Finished,2012,Australian Grand Prix,Sauber
2343,21239,22,8,46.0,01:30.8,210.151,PÌ©rez,Finished,2012,Australian Grand Prix,Sauber
2344,21257,9,2,54.0,01:41.0,197.531,PÌ©rez,Finished,2012,Malaysian Grand Prix,Sauber
2345,21289,3,10,40.0,01:40.0,196.314,Kobayashi,Finished,2012,Chinese Grand Prix,Sauber
2346,21290,8,11,37.0,01:41.1,194.156,PÌ©rez,Finished,2012,Chinese Grand Prix,Sauber
2347,21316,12,13,54.0,01:36.7,201.48,Kobayashi,Finished,2012,Bahrain Grand Prix,Sauber
